1



                                 *********************************************

                                    NUMERICAL ELECTROMAGNETICS CODE (NEC-2D)

                                 *********************************************




                                     - - - - COMMENTS - - - -


                          LPDA - Designed from equations (tau=0.915, sigma=0.169)                    
                          F=600MHz, BW=40% (480–720 MHz)                                           
                           Half-lengths (Ln/2)                                                       
                           Spacing dn = 2*sigma*l(n-1)                                               
                           Positions (small → large direction)                                     
                           Dipoles (centered)                                                        
                           Feed at smallest element                                                  
                           Transmission line (alternating phase → IMPORTANT)                       
                           Frequency                                                                 
                           Radiation pattern                                                         
                                                                                                     




                                 - - - STRUCTURE SPECIFICATION - - -

                                     COORDINATES MUST BE INPUT IN
                                     METERS OR BE SCALED TO METERS
                                     BEFORE STRUCTURE INPUT IS ENDED


  WIRE                                                                               NO. OF    FIRST  LAST     TAG
  NO.        X1         Y1         Z1          X2         Y2         Z2      RADIUS   SEG.     SEG.   SEG.     NO.
      - FROM -    - TO -           TRANSMISSION LINE               -  -  SHUNT ADMITTANCES (MHOS)  -  -              LINE
      TAG  SEG.   TAG  SEG.      IMPEDANCE      LENGTH            - END ONE -                 - END TWO -            TYPE
      NO.   NO.   NO.   NO.         OHMS        METERS         REAL          IMAG.         REAL          IMAG.
        1    11     2    32     5.0000E+01    1.1300E-01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00   CROSSED 
        2    32     3    53     5.0000E+01    1.0340E-01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00   CROSSED 
        3    53     4    74     5.0000E+01    9.4700E-02    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00   CROSSED 
        4    74     5    95     5.0000E+01    8.6800E-02    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00   CROSSED 
        5    95     6   116     5.0000E+01    7.9600E-02    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00   CROSSED 
        6   116     7   137     5.0000E+01    7.3000E-02    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00   CROSSED 
        7   137     8   158     5.0000E+01    6.7000E-02    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00   CROSSED 
        8   158     9   179     5.0000E+01    6.1400E-02    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00   CROSSED 
        9   179    10   200     5.0000E+01    5.6300E-02    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00   CROSSED 
       10   200    11   221     5.0000E+01    5.1700E-02    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00   CROSSED 



                           - - - STRUCTURE EXCITATION DATA AT NETWORK CONNECTION POINTS - - -

   TAG   SEG.    VOLTAGE (VOLTS)         CURRENT (AMPS)         IMPEDANCE (OHMS)        ADMITTANCE (MHOS)      POWER
   NO.   NO.    REAL        IMAG.       REAL        IMAG.       REAL        IMAG.       REAL        IMAG.     (WATTS)
     1    11 8.87625E-01-2.21212E-01 1.78296E-03 9.01529E-04 3.46512E+02-2.99280E+02 1.65290E-03 1.42760E-03 6.91584E-04
     2    32 1.63556E-01-1.17973E-01 1.98711E-04-5.93011E-04 2.61946E+02 1.88031E+02 2.51941E-03-1.80849E-03 5.12298E-05
     3    53-9.04911E-01 1.98573E-01-9.17019E-04-2.42418E-04 8.68836E+02-4.46223E+02 9.10738E-04 4.67744E-04 3.90841E-04
     4    74-3.66093E-02 1.32054E-01-4.33138E-04 8.71316E-04 1.38274E+02-2.67210E+01 6.97167E-03 1.34725E-03 6.54589E-05
     5    95 9.39712E-01-2.25160E-01-1.23925E-03-5.07710E-03-7.82668E-01 1.84897E+02-2.28933E-05-5.40831E-03-1.06884E-05
     6   116-7.74933E-01 6.77537E-02 8.64328E-04 9.05165E-03-6.83523E-01 8.55471E+01-9.33932E-05-1.16887E-02-2.82567E-05
     7   137 1.23051E-01 1.22771E-01 6.35107E-05-3.53914E-03-3.40546E+01 3.53798E+01-1.41221E-02-1.46716E-02-2.13344E-04
     8   158 4.68079E-01-1.85000E-01 9.32356E-03 4.78346E-03 3.16840E+01-3.60977E+01 1.37343E-02 1.56476E-02 1.73961E-03
     9   179-4.40540E-01-2.84756E-01-2.39324E-03-1.75953E-02 1.92333E+01-2.24213E+01 2.20404E-02 2.56938E-02 3.03234E-03
    10   200-5.60915E-01 6.12310E-01-1.55600E-02-4.49904E-03 2.27670E+01-4.59346E+01 8.66219E-03 1.74768E-02 2.98650E-03
    11   221 1.00000E+00 0.00000E+00 1.07025E-03 2.06003E-02 2.51517E+00-4.84123E+01 1.07025E-03 2.06003E-02 5.35125E-04



                                          - - - ANTENNA INPUT PARAMETERS - - -

   TAG   SEG.    VOLTAGE (VOLTS)         CURRENT (AMPS)         IMPEDANCE (OHMS)        ADMITTANCE (MHOS)      POWER
   NO.   NO.    REAL        IMAG.       REAL        IMAG.       REAL        IMAG.       REAL        IMAG.     (WATTS)
    11   221 1.00000E+00 0.00000E+00 1.84808E-02 1.63380E-02 3.03726E+01-2.68509E+01 1.84808E-02 1.63380E-02 9.24041E-03



                             - - - CURRENTS AND LOCATION - - -

                                 DISTANCES IN WAVELENGTHS


  SEG.  TAG    COORD. OF SEG. CENTER     SEG.            - - - CURRENT (AMPS) - - -
  NO.   NO.     X        Y        Z      LENGTH     REAL        IMAG.       MAG.        PHASE
     1    1   0.0000   0.0000  -0.3824  0.03824  -3.5997E-05 -7.6901E-04  7.6985E-04  -92.680
     2    1   0.0000   0.0000  -0.3442  0.03824  -1.9682E-05 -1.4565E-03  1.4567E-03  -90.774
     3    1   0.0000   0.0000  -0.3059  0.03824   4.7096E-05 -1.9482E-03  1.9488E-03  -88.615
     4    1   0.0000   0.0000  -0.2677  0.03824   1.5553E-04 -2.2869E-03  2.2922E-03  -86.110
     5    1   0.0000   0.0000  -0.2295  0.03824   3.0059E-04 -2.4633E-03  2.4816E-03  -83.043
     6    1   0.0000   0.0000  -0.1912  0.03824   4.7653E-04 -2.4682E-03  2.5137E-03  -79.072
     7    1   0.0000   0.0000  -0.1530  0.03824   6.7721E-04 -2.2946E-03  2.3924E-03  -73.557
     8    1   0.0000   0.0000  -0.1147  0.03824   8.9715E-04 -1.9359E-03  2.1337E-03  -65.136
     9    1   0.0000   0.0000  -0.0765  0.03824   1.1330E-03 -1.3818E-03  1.7869E-03  -50.652
    10    1   0.0000   0.0000  -0.0382  0.03824   1.4140E-03 -4.9672E-04  1.4987E-03  -19.355
    11    1   0.0000   0.0000   0.0000  0.03824   1.7830E-03  9.0153E-04  1.9979E-03   26.823
    12    1   0.0000   0.0000   0.0382  0.03824   1.4140E-03 -4.9672E-04  1.4987E-03  -19.355
    13    1   0.0000   0.0000   0.0765  0.03824   1.1330E-03 -1.3818E-03  1.7869E-03  -50.652
    14    1   0.0000   0.0000   0.1147  0.03824   8.9715E-04 -1.9359E-03  2.1337E-03  -65.136
    15    1   0.0000   0.0000   0.1530  0.03824   6.7721E-04 -2.2946E-03  2.3924E-03  -73.557
    16    1   0.0000   0.0000   0.1912  0.03824   4.7653E-04 -2.4682E-03  2.5137E-03  -79.072
    17    1   0.0000   0.0000   0.2295  0.03824   3.0059E-04 -2.4633E-03  2.4816E-03  -83.043
    18    1   0.0000   0.0000   0.2677  0.03824   1.5553E-04 -2.2869E-03  2.2922E-03  -86.110
    19    1   0.0000   0.0000   0.3059  0.03824   4.7096E-05 -1.9482E-03  1.9488E-03  -88.615
    20    1   0.0000   0.0000   0.3442  0.03824  -1.9682E-05 -1.4565E-03  1.4567E-03  -90.774
    21    1   0.0000   0.0000   0.3824  0.03824  -3.5997E-05 -7.6901E-04  7.6985E-04  -92.680
    22    2   0.2714   0.0000  -0.3499  0.03499  -8.5898E-05 -2.2077E-04  2.3689E-04 -111.260
    23    2   0.2714   0.0000  -0.3150  0.03499  -1.5827E-04 -4.3342E-04  4.6141E-04 -110.061
    24    2   0.2714   0.0000  -0.2800  0.03499  -2.0751E-04 -6.0980E-04  6.4414E-04 -108.793
    25    2   0.2714   0.0000  -0.2450  0.03499  -2.3891E-04 -7.6045E-04  7.9709E-04 -107.441
    26    2   0.2714   0.0000  -0.2100  0.03499  -2.5169E-04 -8.8101E-04  9.1625E-04 -105.944
    27    2   0.2714   0.0000  -0.1750  0.03499  -2.4495E-04 -9.6638E-04  9.9694E-04 -104.223
    28    2   0.2714   0.0000  -0.1400  0.03499  -2.1785E-04 -1.0117E-03  1.0348E-03 -102.153
    29    2   0.2714   0.0000  -0.1050  0.03499  -1.6939E-04 -1.0122E-03  1.0263E-03  -99.500
    30    2   0.2714   0.0000  -0.0700  0.03499  -9.7923E-05 -9.6322E-04  9.6818E-04  -95.805
    31    2   0.2714   0.0000  -0.0350  0.03499   1.5165E-05 -8.3714E-04  8.3728E-04  -88.962
    32    2   0.2714   0.0000   0.0000  0.03499   1.9871E-04 -5.9301E-04  6.2542E-04  -71.475
    33    2   0.2714   0.0000   0.0350  0.03499   1.5165E-05 -8.3714E-04  8.3728E-04  -88.962
    34    2   0.2714   0.0000   0.0700  0.03499  -9.7923E-05 -9.6322E-04  9.6818E-04  -95.805
    35    2   0.2714   0.0000   0.1050  0.03499  -1.6939E-04 -1.0122E-03  1.0263E-03  -99.500
    36    2   0.2714   0.0000   0.1400  0.03499  -2.1785E-04 -1.0117E-03  1.0348E-03 -102.153
    37    2   0.2714   0.0000   0.1750  0.03499  -2.4495E-04 -9.6638E-04  9.9694E-04 -104.223
    38    2   0.2714   0.0000   0.2100  0.03499  -2.5169E-04 -8.8101E-04  9.1625E-04 -105.944
    39    2   0.2714   0.0000   0.2450  0.03499  -2.3891E-04 -7.6045E-04  7.9709E-04 -107.441
    40    2   0.2714   0.0000   0.2800  0.03499  -2.0751E-04 -6.0980E-04  6.4414E-04 -108.793
    41    2   0.2714   0.0000   0.3150  0.03499  -1.5827E-04 -4.3342E-04  4.6141E-04 -110.061
    42    2   0.2714   0.0000   0.3499  0.03499  -8.5898E-05 -2.2077E-04  2.3689E-04 -111.260
    43    3   0.5197   0.0000  -0.3202  0.03202   7.3038E-05  8.3177E-04  8.3497E-04   84.982
    44    3   0.5197   0.0000  -0.2882  0.03202   1.1130E-04  1.5363E-03  1.5404E-03   85.856
    45    3   0.5197   0.0000  -0.2562  0.03202   1.1369E-04  2.0456E-03  2.0488E-03   86.819
    46    3   0.5197   0.0000  -0.2241  0.03202   8.8343E-05  2.4139E-03  2.4155E-03   87.904
    47    3   0.5197   0.0000  -0.1921  0.03202   3.7159E-05  2.6377E-03  2.6379E-03   89.193
    48    3   0.5197   0.0000  -0.1601  0.03202  -3.8320E-05  2.7099E-03  2.7101E-03   90.810
    49    3   0.5197   0.0000  -0.1281  0.03202  -1.3685E-04  2.6223E-03  2.6259E-03   92.987
    50    3   0.5197   0.0000  -0.0961  0.03202  -2.5817E-04  2.3640E-03  2.3780E-03   96.233
    51    3   0.5197   0.0000  -0.0640  0.03202  -4.0380E-04  1.9179E-03  1.9600E-03  101.889
    52    3   0.5197   0.0000  -0.0320  0.03202  -6.0484E-04  1.1352E-03  1.2863E-03  118.049
    53    3   0.5197   0.0000   0.0000  0.03202  -9.1702E-04 -2.4242E-04  9.4852E-04 -165.192
    54    3   0.5197   0.0000   0.0320  0.03202  -6.0484E-04  1.1352E-03  1.2863E-03  118.049
    55    3   0.5197   0.0000   0.0640  0.03202  -4.0380E-04  1.9179E-03  1.9600E-03  101.889
    56    3   0.5197   0.0000   0.0961  0.03202  -2.5817E-04  2.3640E-03  2.3780E-03   96.233
    57    3   0.5197   0.0000   0.1281  0.03202  -1.3685E-04  2.6223E-03  2.6259E-03   92.987
    58    3   0.5197   0.0000   0.1601  0.03202  -3.8320E-05  2.7099E-03  2.7101E-03   90.810
    59    3   0.5197   0.0000   0.1921  0.03202   3.7159E-05  2.6377E-03  2.6379E-03   89.193
    60    3   0.5197   0.0000   0.2241  0.03202   8.8343E-05  2.4139E-03  2.4155E-03   87.904
    61    3   0.5197   0.0000   0.2562  0.03202   1.1369E-04  2.0456E-03  2.0488E-03   86.819
    62    3   0.5197   0.0000   0.2882  0.03202   1.1130E-04  1.5363E-03  1.5404E-03   85.856
    63    3   0.5197   0.0000   0.3202  0.03202   7.3038E-05  8.3177E-04  8.3497E-04   84.982
    64    4   0.7471   0.0000  -0.2928  0.02928   5.3347E-05  1.2854E-04  1.3917E-04   67.460
    65    4   0.7471   0.0000  -0.2635  0.02928   8.9236E-05  2.6279E-04  2.7753E-04   71.244
    66    4   0.7471   0.0000  -0.2342  0.02928   1.0650E-04  3.8976E-04  4.0404E-04   74.718
    67    4   0.7471   0.0000  -0.2049  0.02928   1.0930E-04  5.1307E-04  5.2458E-04   77.973
    68    4   0.7471   0.0000  -0.1757  0.02928   9.7540E-05  6.2837E-04  6.3590E-04   81.177
    69    4   0.7471   0.0000  -0.1464  0.02928   7.0700E-05  7.3061E-04  7.3402E-04   84.473
    70    4   0.7471   0.0000  -0.1171  0.02928   2.8098E-05  8.1492E-04  8.1540E-04   88.025
    71    4   0.7471   0.0000  -0.0878  0.02928  -3.1488E-05  8.7700E-04  8.7757E-04   92.056
    72    4   0.7471   0.0000  -0.0586  0.02928  -1.1022E-04  9.1328E-04  9.1990E-04   96.881
    73    4   0.7471   0.0000  -0.0293  0.02928  -2.2983E-04  9.1570E-04  9.4410E-04  104.090
    74    4   0.7471   0.0000   0.0000  0.02928  -4.3314E-04  8.7132E-04  9.7304E-04  116.432
    75    4   0.7471   0.0000   0.0293  0.02928  -2.2983E-04  9.1570E-04  9.4410E-04  104.090
    76    4   0.7471   0.0000   0.0586  0.02928  -1.1022E-04  9.1328E-04  9.1990E-04   96.881
    77    4   0.7471   0.0000   0.0878  0.02928  -3.1488E-05  8.7700E-04  8.7757E-04   92.056
    78    4   0.7471   0.0000   0.1171  0.02928   2.8098E-05  8.1492E-04  8.1540E-04   88.025
    79    4   0.7471   0.0000   0.1464  0.02928   7.0700E-05  7.3061E-04  7.3402E-04   84.473
    80    4   0.7471   0.0000   0.1757  0.02928   9.7540E-05  6.2837E-04  6.3590E-04   81.177
    81    4   0.7471   0.0000   0.2049  0.02928   1.0930E-04  5.1307E-04  5.2458E-04   77.973
    82    4   0.7471   0.0000   0.2342  0.02928   1.0650E-04  3.8976E-04  4.0404E-04   74.718
    83    4   0.7471   0.0000   0.2635  0.02928   8.9236E-05  2.6279E-04  2.7753E-04   71.244
    84    4   0.7471   0.0000   0.2928  0.02928   5.3347E-05  1.2854E-04  1.3917E-04   67.460
    85    5   0.9556   0.0000  -0.2676  0.02676  -4.2084E-04 -1.6916E-03  1.7432E-03 -103.970
    86    5   0.9556   0.0000  -0.2408  0.02676  -7.7883E-04 -3.1451E-03  3.2401E-03 -103.908
    87    5   0.9556   0.0000  -0.2141  0.02676  -1.0619E-03 -4.3068E-03  4.4357E-03 -103.850
    88    5   0.9556   0.0000  -0.1873  0.02676  -1.2980E-03 -5.2848E-03  5.4418E-03 -103.799
    89    5   0.9556   0.0000  -0.1606  0.02676  -1.4873E-03 -6.0760E-03  6.2554E-03 -103.755
    90    5   0.9556   0.0000  -0.1338  0.02676  -1.6271E-03 -6.6657E-03  6.8614E-03 -103.718
    91    5   0.9556   0.0000  -0.1070  0.02676  -1.7136E-03 -7.0351E-03  7.2408E-03 -103.690
    92    5   0.9556   0.0000  -0.0803  0.02676  -1.7420E-03 -7.1620E-03  7.3708E-03 -103.670
    93    5   0.9556   0.0000  -0.0535  0.02676  -1.7060E-03 -7.0188E-03  7.2231E-03 -103.661
    94    5   0.9556   0.0000  -0.0268  0.02676  -1.5664E-03 -6.4409E-03  6.6286E-03 -103.669
    95    5   0.9556   0.0000   0.0000  0.02676  -1.2392E-03 -5.0771E-03  5.2262E-03 -103.717
    96    5   0.9556   0.0000   0.0268  0.02676  -1.5664E-03 -6.4409E-03  6.6286E-03 -103.669
    97    5   0.9556   0.0000   0.0535  0.02676  -1.7060E-03 -7.0188E-03  7.2231E-03 -103.661
    98    5   0.9556   0.0000   0.0803  0.02676  -1.7420E-03 -7.1620E-03  7.3708E-03 -103.670
    99    5   0.9556   0.0000   0.1070  0.02676  -1.7136E-03 -7.0351E-03  7.2408E-03 -103.690
   100    5   0.9556   0.0000   0.1338  0.02676  -1.6271E-03 -6.6657E-03  6.8614E-03 -103.718
   101    5   0.9556   0.0000   0.1606  0.02676  -1.4873E-03 -6.0760E-03  6.2554E-03 -103.755
   102    5   0.9556   0.0000   0.1873  0.02676  -1.2980E-03 -5.2848E-03  5.4418E-03 -103.799
   103    5   0.9556   0.0000   0.2141  0.02676  -1.0619E-03 -4.3068E-03  4.4357E-03 -103.850
   104    5   0.9556   0.0000   0.2408  0.02676  -7.7883E-04 -3.1451E-03  3.2401E-03 -103.908
   105    5   0.9556   0.0000   0.2676  0.02676  -4.2084E-04 -1.6916E-03  1.7432E-03 -103.970
   106    6   1.1468   0.0000  -0.2447  0.02447   2.2469E-04  2.3445E-03  2.3553E-03   84.526
   107    6   1.1468   0.0000  -0.2203  0.02447   4.1183E-04  4.3109E-03  4.3305E-03   84.543
   108    6   1.1468   0.0000  -0.1958  0.02447   5.6130E-04  5.8957E-03  5.9223E-03   84.562
   109    6   1.1468   0.0000  -0.1713  0.02447   6.8841E-04  7.2548E-03  7.2874E-03   84.579
   110    6   1.1468   0.0000  -0.1468  0.02447   7.9429E-04  8.3951E-03  8.4325E-03   84.595
   111    6   1.1468   0.0000  -0.1224  0.02447   8.7841E-04  9.3055E-03  9.3468E-03   84.607
   112    6   1.1468   0.0000  -0.0979  0.02447   9.3967E-04  9.9691E-03  1.0013E-02   84.615
   113    6   1.1468   0.0000  -0.0734  0.02447   9.7653E-04  1.0365E-02  1.0411E-02   84.618
   114    6   1.1468   0.0000  -0.0489  0.02447   9.8698E-04  1.0467E-02  1.0514E-02   84.613
   115    6   1.1468   0.0000  -0.0245  0.02447   9.5914E-04  1.0139E-02  1.0184E-02   84.596
   116    6   1.1468   0.0000   0.0000  0.02447   8.6433E-04  9.0517E-03  9.0928E-03   84.545
   117    6   1.1468   0.0000   0.0245  0.02447   9.5914E-04  1.0139E-02  1.0184E-02   84.596
   118    6   1.1468   0.0000   0.0489  0.02447   9.8698E-04  1.0467E-02  1.0514E-02   84.613
   119    6   1.1468   0.0000   0.0734  0.02447   9.7653E-04  1.0365E-02  1.0411E-02   84.618
   120    6   1.1468   0.0000   0.0979  0.02447   9.3967E-04  9.9691E-03  1.0013E-02   84.615
   121    6   1.1468   0.0000   0.1224  0.02447   8.7841E-04  9.3055E-03  9.3468E-03   84.607
   122    6   1.1468   0.0000   0.1468  0.02447   7.9429E-04  8.3951E-03  8.4325E-03   84.595
   123    6   1.1468   0.0000   0.1713  0.02447   6.8841E-04  7.2548E-03  7.2874E-03   84.579
   124    6   1.1468   0.0000   0.1958  0.02447   5.6130E-04  5.8957E-03  5.9223E-03   84.562
   125    6   1.1468   0.0000   0.2203  0.02447   4.1183E-04  4.3109E-03  4.3305E-03   84.543
   126    6   1.1468   0.0000   0.2447  0.02447   2.2469E-04  2.3445E-03  2.3553E-03   84.526
   127    7   1.3221   0.0000  -0.2241  0.02241   2.0284E-04 -7.5114E-04  7.7805E-04  -74.888
   128    7   1.3221   0.0000  -0.2017  0.02241   3.3531E-04 -1.3791E-03  1.4193E-03  -76.334
   129    7   1.3221   0.0000  -0.1793  0.02241   4.1420E-04 -1.9004E-03  1.9450E-03  -77.704
   130    7   1.3221   0.0000  -0.1569  0.02241   4.5975E-04 -2.3613E-03  2.4056E-03  -78.982
   131    7   1.3221   0.0000  -0.1345  0.02241   4.7836E-04 -2.7633E-03  2.8044E-03  -80.179
   132    7   1.3221   0.0000  -0.1121  0.02241   4.7438E-04 -3.1026E-03  3.1386E-03  -81.307
   133    7   1.3221   0.0000  -0.0897  0.02241   4.5090E-04 -3.3732E-03  3.4032E-03  -82.386
   134    7   1.3221   0.0000  -0.0672  0.02241   4.0947E-04 -3.5692E-03  3.5926E-03  -83.455
   135    7   1.3221   0.0000  -0.0448  0.02241   3.4993E-04 -3.6838E-03  3.7004E-03  -84.574
   136    7   1.3221   0.0000  -0.0224  0.02241   2.5368E-04 -3.6939E-03  3.7026E-03  -86.071
   137    7   1.3221   0.0000   0.0000  0.02241   6.3511E-05 -3.5391E-03  3.5397E-03  -88.972
   138    7   1.3221   0.0000   0.0224  0.02241   2.5368E-04 -3.6939E-03  3.7026E-03  -86.071
